redemption_id,customer_id,campaign_id,offer_type,redemption_date,redemption_value_usd
RDM016529,ACQ024283,CMP00032,Welcome Points Bonus,2025-07-27,264.44
RDM016530,ACQ024284,CMP00032,Welcome Points Bonus,2025-07-31,115.94
RDM016531,ACQ024285,CMP00032,Welcome Points Bonus,2025-09-22,163.76
RDM016532,ACQ024286,CMP00032,Welcome Points Bonus,2025-08-04,152.58
RDM016533,ACQ024288,CMP00032,Welcome Points Bonus,2025-07-04,192.92
RDM016534,ACQ024291,CMP00032,Welcome Points Bonus,2025-08-15,233.02
RDM016535,ACQ024292,CMP00032,Welcome Points Bonus,2025-07-31,292.62
RDM016536,ACQ024294,CMP00032,Welcome Points Bonus,2025-09-07,88.54
RDM016537,ACQ024295,CMP00032,Welcome Points Bonus,2025-09-04,152.58
RDM016538,ACQ024298,CMP00032,Welcome Points Bonus,2025-09-19,175.74
RDM016539,ACQ024299,CMP00032,Welcome Points Bonus,2025-08-13,58.25
RDM016540,ACQ024302,CMP00032,Welcome Points Bonus,2025-09-06,199.02
RDM016541,ACQ024303,CMP00032,Welcome Points Bonus,2025-07-27,200.02
RDM016542,ACQ024304,CMP00032,Welcome Points Bonus,2025-07-21,281.32
RDM016543,ACQ024306,CMP00032,Welcome Points Bonus,2025-08-26,275.63
RDM016544,ACQ024307,CMP00032,Welcome Points Bonus,2025-08-28,251.02
RDM016545,ACQ024308,CMP00032,Welcome Points Bonus,2025-09-04,233.79
RDM016546,ACQ024309,CMP00032,Welcome Points Bonus,2025-07-24,149.29
RDM016547,ACQ024310,CMP00032,Welcome Points Bonus,2025-07-29,181.41
RDM016548,ACQ024311,CMP00032,Welcome Points Bonus,2025-09-15,82.45
RDM016549,ACQ024312,CMP00032,Welcome Points Bonus,2025-08-31,277.8
RDM016550,ACQ024313,CMP00032,Welcome Points Bonus,2025-08-17,90.54
RDM016551,ACQ024315,CMP00032,Welcome Points Bonus,2025-07-12,122.47
RDM016552,ACQ024316,CMP00032,Welcome Points Bonus,2025-09-11,242.9
RDM016553,ACQ024317,CMP00032,Welcome Points Bonus,2025-08-01,191.19
RDM016554,ACQ024318,CMP00032,Welcome Points Bonus,2025-07-31,212.28
RDM016555,ACQ024319,CMP00032,Welcome Points Bonus,2025-08-08,205.48
RDM016556,ACQ024320,CMP00032,Welcome Points Bonus,2025-08-09,58.01
RDM016557,ACQ024322,CMP00032,Welcome Points Bonus,2025-09-06,96.52
RDM016558,ACQ024323,CMP00032,Welcome Points Bonus,2025-07-28,255.11
RDM016559,ACQ024325,CMP00032,Welcome Points Bonus,2025-08-05,114.68
RDM016560,ACQ024327,CMP00032,Welcome Points Bonus,2025-08-27,142.32
RDM016561,ACQ024329,CMP00032,Welcome Points Bonus,2025-07-22,140.04
RDM016562,ACQ024330,CMP00032,Welcome Points Bonus,2025-07-12,125.51
RDM016563,ACQ024331,CMP00032,Welcome Points Bonus,2025-08-26,295.02
RDM016564,ACQ024332,CMP00032,Welcome Points Bonus,2025-08-06,87.32
RDM016565,ACQ024333,CMP00032,Welcome Points Bonus,2025-07-27,143.41
RDM016566,ACQ024334,CMP00032,Welcome Points Bonus,2025-09-24,246.37
RDM016567,ACQ024335,CMP00032,Welcome Points Bonus,2025-08-20,109.95
RDM016568,ACQ024336,CMP00032,Welcome Points Bonus,2025-08-01,57.81
RDM016569,ACQ024339,CMP00032,Welcome Points Bonus,2025-08-15,118.98
RDM016570,ACQ024340,CMP00032,Welcome Points Bonus,2025-08-02,196.03
RDM016571,ACQ024341,CMP00032,Welcome Points Bonus,2025-09-01,63.48
RDM016572,ACQ024342,CMP00032,Welcome Points Bonus,2025-08-30,253.27
RDM016573,ACQ024343,CMP00032,Welcome Points Bonus,2025-08-12,65.33
RDM016574,ACQ024346,CMP00032,Welcome Points Bonus,2025-08-17,215.38
RDM016575,ACQ024347,CMP00032,Welcome Points Bonus,2025-09-18,186.44
RDM016576,ACQ024348,CMP00032,Welcome Points Bonus,2025-08-26,54.28
RDM016577,ACQ024351,CMP00032,Welcome Points Bonus,2025-09-06,117.51
RDM016578,ACQ024352,CMP00032,Welcome Points Bonus,2025-08-29,199.28
RDM016579,ACQ024353,CMP00032,Welcome Points Bonus,2025-07-25,203.98
RDM016580,ACQ024355,CMP00032,Welcome Points Bonus,2025-08-14,277.0
RDM016581,ACQ024356,CMP00032,Welcome Points Bonus,2025-09-06,218.42
RDM016582,ACQ024357,CMP00032,Welcome Points Bonus,2025-08-08,136.05
RDM016583,ACQ024358,CMP00032,Welcome Points Bonus,2025-08-16,80.64
RDM016584,ACQ024360,CMP00032,Welcome Points Bonus,2025-08-06,198.4
RDM016585,ACQ024361,CMP00032,Welcome Points Bonus,2025-09-10,191.24
RDM016586,ACQ024363,CMP00032,Welcome Points Bonus,2025-08-05,248.18
RDM016587,ACQ024364,CMP00032,Welcome Points Bonus,2025-08-05,216.59
RDM016588,ACQ024365,CMP00032,Welcome Points Bonus,2025-07-26,211.25
RDM016589,ACQ024366,CMP00032,Welcome Points Bonus,2025-08-05,67.16
RDM016590,ACQ024369,CMP00032,Welcome Points Bonus,2025-08-20,139.84
RDM016591,ACQ024370,CMP00032,Welcome Points Bonus,2025-08-21,60.71
RDM016592,ACQ024371,CMP00032,Welcome Points Bonus,2025-07-21,238.73
RDM016593,ACQ024373,CMP00032,Welcome Points Bonus,2025-08-07,279.45
RDM016594,ACQ024375,CMP00032,Welcome Points Bonus,2025-08-17,120.72
RDM016595,ACQ024378,CMP00032,Welcome Points Bonus,2025-08-02,173.67
RDM016596,ACQ024379,CMP00032,Welcome Points Bonus,2025-07-11,112.62
RDM016597,ACQ024381,CMP00032,Welcome Points Bonus,2025-09-12,158.88
RDM016598,ACQ024382,CMP00032,Welcome Points Bonus,2025-07-30,175.48
RDM016599,ACQ024383,CMP00032,Welcome Points Bonus,2025-08-26,299.04
RDM016600,ACQ024384,CMP00032,Welcome Points Bonus,2025-08-17,191.38
RDM016601,ACQ024385,CMP00032,Welcome Points Bonus,2025-09-19,160.79
RDM016602,ACQ024386,CMP00032,Welcome Points Bonus,2025-08-14,249.04
RDM016603,ACQ024387,CMP00032,Welcome Points Bonus,2025-08-22,59.09
RDM016604,ACQ024389,CMP00032,Welcome Points Bonus,2025-08-13,257.87
RDM016605,ACQ024392,CMP00032,Welcome Points Bonus,2025-09-17,231.74
RDM016606,ACQ024394,CMP00032,Welcome Points Bonus,2025-07-23,255.21
RDM016607,ACQ024395,CMP00032,Welcome Points Bonus,2025-08-19,288.92
RDM016608,ACQ024396,CMP00032,Welcome Points Bonus,2025-09-04,89.34
RDM016609,ACQ024397,CMP00032,Welcome Points Bonus,2025-09-01,92.71
RDM016610,ACQ024401,CMP00032,Welcome Points Bonus,2025-08-05,209.88
RDM016611,ACQ024403,CMP00032,Welcome Points Bonus,2025-08-12,190.06
RDM016612,ACQ024404,CMP00032,Welcome Points Bonus,2025-09-09,280.76
RDM016613,ACQ024405,CMP00032,Welcome Points Bonus,2025-08-06,292.51
RDM016614,ACQ024408,CMP00032,Welcome Points Bonus,2025-09-13,185.74
RDM016615,ACQ024411,CMP00032,Welcome Points Bonus,2025-08-21,244.56
RDM016616,ACQ024412,CMP00032,Welcome Points Bonus,2025-09-09,111.83
RDM016617,ACQ024413,CMP00032,Welcome Points Bonus,2025-08-08,247.86
RDM016618,ACQ024414,CMP00032,Welcome Points Bonus,2025-07-11,262.7
RDM016619,ACQ024415,CMP00032,Welcome Points Bonus,2025-09-02,283.8
RDM016620,ACQ024416,CMP00032,Welcome Points Bonus,2025-09-06,112.44
RDM016621,ACQ024418,CMP00032,Welcome Points Bonus,2025-09-04,144.71
RDM016622,ACQ024419,CMP00032,Welcome Points Bonus,2025-09-11,103.74
RDM016623,ACQ024421,CMP00032,Welcome Points Bonus,2025-09-07,179.15
RDM016624,ACQ024423,CMP00032,Welcome Points Bonus,2025-09-12,64.43
RDM016625,ACQ024425,CMP00032,Welcome Points Bonus,2025-09-03,189.13
RDM016626,ACQ024426,CMP00032,Welcome Points Bonus,2025-08-22,130.98
RDM016627,ACQ024427,CMP00032,Welcome Points Bonus,2025-08-30,147.33
RDM016628,ACQ024429,CMP00032,Welcome Points Bonus,2025-09-13,227.02
RDM016629,ACQ024430,CMP00032,Welcome Points Bonus,2025-09-09,286.15
RDM016630,ACQ024431,CMP00032,Welcome Points Bonus,2025-08-05,100.17
RDM016631,ACQ024432,CMP00032,Welcome Points Bonus,2025-08-05,211.14
RDM016632,ACQ024433,CMP00032,Welcome Points Bonus,2025-07-27,85.27
RDM016633,ACQ024434,CMP00032,Welcome Points Bonus,2025-08-19,69.27
RDM016634,ACQ024435,CMP00032,Welcome Points Bonus,2025-07-24,187.81
RDM016635,ACQ024437,CMP00032,Welcome Points Bonus,2025-08-08,185.31
RDM016636,ACQ024438,CMP00032,Welcome Points Bonus,2025-07-19,91.78
RDM016637,ACQ024444,CMP00032,Welcome Points Bonus,2025-08-26,50.01
RDM016638,ACQ024445,CMP00032,Welcome Points Bonus,2025-08-18,263.73
RDM016639,ACQ024446,CMP00032,Welcome Points Bonus,2025-08-29,121.64
RDM016640,ACQ024447,CMP00032,Welcome Points Bonus,2025-07-25,238.77
RDM016641,ACQ024448,CMP00032,Welcome Points Bonus,2025-09-06,200.41
RDM016642,ACQ024449,CMP00032,Welcome Points Bonus,2025-08-24,58.93
RDM016643,ACQ024450,CMP00032,Welcome Points Bonus,2025-08-12,259.58
RDM016644,ACQ024452,CMP00032,Welcome Points Bonus,2025-08-21,273.65
RDM016645,ACQ024455,CMP00032,Welcome Points Bonus,2025-09-03,189.18
RDM016646,ACQ024457,CMP00032,Welcome Points Bonus,2025-08-01,254.92
RDM016647,ACQ024459,CMP00032,Welcome Points Bonus,2025-08-04,290.64
RDM016648,ACQ024461,CMP00032,Welcome Points Bonus,2025-09-22,221.92
RDM016649,ACQ024462,CMP00032,Welcome Points Bonus,2025-08-06,122.5
RDM016650,ACQ024464,CMP00032,Welcome Points Bonus,2025-09-25,244.42
RDM016651,ACQ024465,CMP00032,Welcome Points Bonus,2025-07-28,138.97
RDM016652,ACQ024468,CMP00032,Welcome Points Bonus,2025-07-19,119.38
RDM016653,ACQ024471,CMP00032,Welcome Points Bonus,2025-08-20,149.51
RDM016654,ACQ024472,CMP00032,Welcome Points Bonus,2025-07-29,261.58
RDM016655,ACQ024474,CMP00032,Welcome Points Bonus,2025-07-31,152.12
RDM016656,ACQ024475,CMP00032,Welcome Points Bonus,2025-09-16,119.62
RDM016657,ACQ024476,CMP00032,Welcome Points Bonus,2025-09-03,276.93
RDM016658,ACQ024477,CMP00032,Welcome Points Bonus,2025-09-17,242.1
RDM016659,ACQ024478,CMP00032,Welcome Points Bonus,2025-08-19,116.22
RDM016660,ACQ024479,CMP00032,Welcome Points Bonus,2025-08-04,94.11
RDM016661,ACQ024480,CMP00032,Welcome Points Bonus,2025-07-29,66.42
RDM016662,ACQ024481,CMP00032,Welcome Points Bonus,2025-07-31,80.22
RDM016663,ACQ024482,CMP00032,Welcome Points Bonus,2025-09-13,229.77
RDM016664,ACQ024484,CMP00032,Welcome Points Bonus,2025-08-25,118.01
RDM016665,ACQ024486,CMP00032,Welcome Points Bonus,2025-08-25,165.42
RDM016666,ACQ024487,CMP00032,Welcome Points Bonus,2025-08-04,181.16
RDM016667,ACQ024488,CMP00032,Welcome Points Bonus,2025-08-20,265.4
RDM016668,ACQ024490,CMP00032,Welcome Points Bonus,2025-09-08,197.18
RDM016669,ACQ024491,CMP00032,Welcome Points Bonus,2025-08-30,224.27
RDM016670,ACQ024492,CMP00032,Welcome Points Bonus,2025-07-18,293.14
RDM016671,ACQ024493,CMP00032,Welcome Points Bonus,2025-07-24,210.36
RDM016672,ACQ024494,CMP00032,Welcome Points Bonus,2025-08-27,268.37
RDM016673,ACQ024496,CMP00032,Welcome Points Bonus,2025-08-01,281.82
RDM016674,ACQ024498,CMP00032,Welcome Points Bonus,2025-09-12,166.79
RDM016675,ACQ024500,CMP00032,Welcome Points Bonus,2025-09-10,299.24
RDM016676,ACQ024501,CMP00032,Welcome Points Bonus,2025-08-10,120.77
RDM016677,ACQ024504,CMP00032,Welcome Points Bonus,2025-07-21,63.26
RDM016678,ACQ024505,CMP00032,Welcome Points Bonus,2025-07-22,179.91
RDM016679,ACQ024506,CMP00032,Welcome Points Bonus,2025-07-21,93.26
RDM016680,ACQ024507,CMP00032,Welcome Points Bonus,2025-09-04,98.8
RDM016681,ACQ024508,CMP00032,Welcome Points Bonus,2025-09-07,172.75
RDM016682,ACQ024509,CMP00032,Welcome Points Bonus,2025-08-26,106.75
RDM016683,ACQ024510,CMP00032,Welcome Points Bonus,2025-09-09,99.3
RDM016684,ACQ024511,CMP00032,Welcome Points Bonus,2025-08-05,197.73
RDM016685,ACQ024513,CMP00032,Welcome Points Bonus,2025-09-16,182.87
RDM016686,ACQ024514,CMP00032,Welcome Points Bonus,2025-08-01,105.73
RDM016687,ACQ024517,CMP00032,Welcome Points Bonus,2025-07-08,167.02
RDM016688,ACQ024518,CMP00032,Welcome Points Bonus,2025-08-07,292.68
RDM016689,ACQ024519,CMP00032,Welcome Points Bonus,2025-09-08,82.52
RDM016690,ACQ024520,CMP00032,Welcome Points Bonus,2025-07-27,253.0
RDM016691,ACQ024522,CMP00032,Welcome Points Bonus,2025-08-14,71.92
RDM016692,ACQ024523,CMP00032,Welcome Points Bonus,2025-08-24,253.11
RDM016693,ACQ024524,CMP00032,Welcome Points Bonus,2025-09-08,117.29
RDM016694,ACQ024525,CMP00032,Welcome Points Bonus,2025-09-08,270.12
RDM016695,ACQ024528,CMP00032,Welcome Points Bonus,2025-08-12,265.85
RDM016696,ACQ024529,CMP00032,Welcome Points Bonus,2025-08-20,193.02
RDM016697,ACQ024530,CMP00032,Welcome Points Bonus,2025-08-16,296.48
RDM016698,ACQ024532,CMP00032,Welcome Points Bonus,2025-08-31,168.46
RDM016699,ACQ024533,CMP00032,Welcome Points Bonus,2025-08-17,152.13
RDM016700,ACQ024536,CMP00032,Welcome Points Bonus,2025-08-07,112.35
RDM016701,ACQ024538,CMP00032,Welcome Points Bonus,2025-08-13,152.88
RDM016702,ACQ024539,CMP00032,Welcome Points Bonus,2025-07-30,161.82
RDM016703,ACQ024540,CMP00032,Welcome Points Bonus,2025-08-10,274.31
RDM016704,ACQ024541,CMP00032,Welcome Points Bonus,2025-08-29,147.63
RDM016705,ACQ024542,CMP00032,Welcome Points Bonus,2025-07-23,275.6
RDM016706,ACQ024543,CMP00032,Welcome Points Bonus,2025-08-01,221.41
RDM016707,ACQ024545,CMP00032,Welcome Points Bonus,2025-08-11,152.14
RDM016708,ACQ024547,CMP00032,Welcome Points Bonus,2025-08-17,163.14
RDM016709,ACQ024548,CMP00032,Welcome Points Bonus,2025-07-23,260.35
RDM016710,ACQ024549,CMP00032,Welcome Points Bonus,2025-09-14,157.25
RDM016711,ACQ024551,CMP00032,Welcome Points Bonus,2025-07-26,114.43
RDM016712,ACQ024553,CMP00032,Welcome Points Bonus,2025-07-23,254.31
RDM016713,ACQ024554,CMP00032,Welcome Points Bonus,2025-08-06,93.66
RDM016714,ACQ024555,CMP00032,Welcome Points Bonus,2025-09-13,79.27
RDM016715,ACQ024556,CMP00032,Welcome Points Bonus,2025-07-27,270.2
RDM016716,ACQ024557,CMP00032,Welcome Points Bonus,2025-07-25,90.83
RDM016717,ACQ024558,CMP00032,Welcome Points Bonus,2025-09-07,115.1
RDM016718,ACQ024559,CMP00032,Welcome Points Bonus,2025-07-18,158.8
RDM016719,ACQ024561,CMP00032,Welcome Points Bonus,2025-09-06,148.71
RDM016720,ACQ024562,CMP00032,Welcome Points Bonus,2025-07-28,255.97
RDM016721,ACQ024563,CMP00032,Welcome Points Bonus,2025-08-30,177.52
RDM016722,ACQ024566,CMP00032,Welcome Points Bonus,2025-08-01,50.23
RDM016723,ACQ024570,CMP00032,Welcome Points Bonus,2025-08-29,103.3
RDM016724,ACQ024571,CMP00032,Welcome Points Bonus,2025-08-11,215.61
RDM016725,ACQ024572,CMP00032,Welcome Points Bonus,2025-09-08,195.65
RDM016726,ACQ024573,CMP00032,Welcome Points Bonus,2025-09-20,159.37
RDM016727,ACQ024574,CMP00032,Welcome Points Bonus,2025-09-25,269.07
RDM016728,ACQ024575,CMP00032,Welcome Points Bonus,2025-07-27,202.88
RDM016729,ACQ024576,CMP00032,Welcome Points Bonus,2025-09-04,139.32
RDM016730,ACQ024577,CMP00032,Welcome Points Bonus,2025-08-25,50.85
RDM016731,ACQ024578,CMP00032,Welcome Points Bonus,2025-07-05,77.59
RDM016732,ACQ024580,CMP00032,Welcome Points Bonus,2025-09-18,203.62
RDM016733,ACQ024581,CMP00032,Welcome Points Bonus,2025-08-15,92.43
RDM016734,ACQ024582,CMP00032,Welcome Points Bonus,2025-08-29,274.38
RDM016735,ACQ024584,CMP00032,Welcome Points Bonus,2025-08-28,173.16
RDM016736,ACQ024585,CMP00032,Welcome Points Bonus,2025-09-02,73.52
RDM016737,ACQ024586,CMP00032,Welcome Points Bonus,2025-08-14,181.69
RDM016738,ACQ024587,CMP00032,Welcome Points Bonus,2025-07-13,117.21
RDM016739,ACQ024589,CMP00032,Welcome Points Bonus,2025-07-19,107.44
RDM016740,ACQ024591,CMP00032,Welcome Points Bonus,2025-08-31,284.31
RDM016741,ACQ024592,CMP00032,Welcome Points Bonus,2025-09-13,284.21
RDM016742,ACQ024595,CMP00032,Welcome Points Bonus,2025-08-28,246.35
RDM016743,ACQ024596,CMP00032,Welcome Points Bonus,2025-08-21,65.76
RDM016744,ACQ024597,CMP00032,Welcome Points Bonus,2025-08-26,203.64
RDM016745,ACQ024598,CMP00032,Welcome Points Bonus,2025-07-30,234.02
RDM016746,ACQ024600,CMP00032,Welcome Points Bonus,2025-08-25,84.87
RDM016747,ACQ024601,CMP00032,Welcome Points Bonus,2025-08-27,71.03
RDM016748,ACQ024602,CMP00032,Welcome Points Bonus,2025-08-14,252.75
RDM016749,ACQ024603,CMP00032,Welcome Points Bonus,2025-08-13,214.46
RDM016750,ACQ024604,CMP00032,Welcome Points Bonus,2025-09-01,203.65
RDM016751,ACQ024606,CMP00032,Welcome Points Bonus,2025-08-07,149.95
RDM016752,ACQ024607,CMP00032,Welcome Points Bonus,2025-08-21,208.95
RDM016753,ACQ024608,CMP00032,Welcome Points Bonus,2025-08-22,69.8
RDM016754,ACQ024612,CMP00032,Welcome Points Bonus,2025-07-15,241.81
RDM016755,ACQ024614,CMP00032,Welcome Points Bonus,2025-08-24,80.92
RDM016756,ACQ024615,CMP00032,Welcome Points Bonus,2025-08-06,253.4
RDM016757,ACQ024616,CMP00032,Welcome Points Bonus,2025-08-14,118.76
RDM016758,ACQ024617,CMP00032,Welcome Points Bonus,2025-08-16,294.71
RDM016759,ACQ024618,CMP00032,Welcome Points Bonus,2025-09-20,164.27
RDM016760,ACQ024619,CMP00032,Welcome Points Bonus,2025-08-27,178.52
RDM016761,ACQ024620,CMP00032,Welcome Points Bonus,2025-07-26,274.96
RDM016762,ACQ024625,CMP00032,Welcome Points Bonus,2025-09-15,149.17
RDM016763,ACQ024628,CMP00032,Welcome Points Bonus,2025-09-07,184.4
RDM016764,ACQ024629,CMP00032,Welcome Points Bonus,2025-08-10,64.97
RDM016765,ACQ024630,CMP00032,Welcome Points Bonus,2025-09-17,154.67
RDM016766,ACQ024631,CMP00032,Welcome Points Bonus,2025-08-06,294.87
RDM016767,ACQ024632,CMP00032,Welcome Points Bonus,2025-07-24,111.14
RDM016768,ACQ024633,CMP00032,Welcome Points Bonus,2025-07-24,119.36
RDM016769,ACQ024634,CMP00032,Welcome Points Bonus,2025-08-22,118.7
RDM016770,ACQ024635,CMP00032,Welcome Points Bonus,2025-08-27,192.41
RDM016771,ACQ024636,CMP00032,Welcome Points Bonus,2025-07-12,133.26
RDM016772,ACQ024637,CMP00032,Welcome Points Bonus,2025-08-21,277.45
RDM016773,ACQ024638,CMP00032,Welcome Points Bonus,2025-08-12,253.13
RDM016774,ACQ024639,CMP00032,Welcome Points Bonus,2025-08-24,259.83
RDM016775,ACQ024640,CMP00032,Welcome Points Bonus,2025-08-18,219.39
RDM016776,ACQ024642,CMP00032,Welcome Points Bonus,2025-09-04,216.76
RDM016777,ACQ024644,CMP00032,Welcome Points Bonus,2025-08-10,292.97
RDM016778,ACQ024647,CMP00032,Welcome Points Bonus,2025-07-18,80.44
RDM016779,ACQ024648,CMP00032,Welcome Points Bonus,2025-08-04,187.15
RDM016780,ACQ024651,CMP00032,Welcome Points Bonus,2025-08-22,113.86
RDM016781,ACQ024652,CMP00032,Welcome Points Bonus,2025-07-15,140.33
RDM016782,ACQ024654,CMP00032,Welcome Points Bonus,2025-08-28,156.77
RDM016783,ACQ024656,CMP00032,Welcome Points Bonus,2025-08-18,155.78
RDM016784,ACQ024658,CMP00032,Welcome Points Bonus,2025-08-06,138.9
RDM016785,ACQ024659,CMP00032,Welcome Points Bonus,2025-09-12,83.15
RDM016786,ACQ024660,CMP00032,Welcome Points Bonus,2025-09-06,142.79
RDM016787,ACQ024662,CMP00032,Welcome Points Bonus,2025-08-18,84.33
RDM016788,ACQ024663,CMP00032,Welcome Points Bonus,2025-08-02,206.04
RDM016789,ACQ024664,CMP00032,Welcome Points Bonus,2025-08-07,283.07
RDM016790,ACQ024665,CMP00032,Welcome Points Bonus,2025-07-09,291.84
RDM016791,ACQ024666,CMP00032,Welcome Points Bonus,2025-08-13,282.87
RDM016792,ACQ024667,CMP00032,Welcome Points Bonus,2025-07-24,111.1
RDM016793,ACQ024668,CMP00032,Welcome Points Bonus,2025-07-06,62.07
RDM016794,ACQ024669,CMP00032,Welcome Points Bonus,2025-08-18,292.79
RDM016795,ACQ024670,CMP00032,Welcome Points Bonus,2025-08-08,117.83
RDM016796,ACQ024671,CMP00032,Welcome Points Bonus,2025-09-06,140.97
RDM016797,ACQ024673,CMP00032,Welcome Points Bonus,2025-09-13,137.26
RDM016798,ACQ024675,CMP00032,Welcome Points Bonus,2025-07-07,190.13
RDM016799,ACQ024676,CMP00032,Welcome Points Bonus,2025-07-28,77.43
RDM016800,ACQ024677,CMP00032,Welcome Points Bonus,2025-07-27,79.89
RDM016801,ACQ024678,CMP00032,Welcome Points Bonus,2025-07-24,82.35
RDM016802,ACQ024680,CMP00032,Welcome Points Bonus,2025-08-18,184.72
RDM016803,ACQ024681,CMP00032,Welcome Points Bonus,2025-09-24,88.48
RDM016804,ACQ024682,CMP00032,Welcome Points Bonus,2025-08-10,143.56
RDM016805,ACQ024684,CMP00032,Welcome Points Bonus,2025-09-12,92.17
RDM016806,ACQ024685,CMP00032,Welcome Points Bonus,2025-09-08,70.67
RDM016807,ACQ024686,CMP00032,Welcome Points Bonus,2025-09-11,135.24
RDM016808,ACQ024687,CMP00032,Welcome Points Bonus,2025-08-03,58.46
RDM016809,ACQ024688,CMP00032,Welcome Points Bonus,2025-08-11,295.28
RDM016810,ACQ024691,CMP00032,Welcome Points Bonus,2025-08-20,244.61
RDM016811,ACQ024692,CMP00032,Welcome Points Bonus,2025-08-29,237.42
RDM016812,ACQ024693,CMP00032,Welcome Points Bonus,2025-08-26,288.62
RDM016813,ACQ024694,CMP00032,Welcome Points Bonus,2025-08-07,111.2
RDM016814,ACQ024695,CMP00032,Welcome Points Bonus,2025-08-19,210.84
RDM016815,ACQ024697,CMP00032,Welcome Points Bonus,2025-08-11,154.5
RDM016816,ACQ024700,CMP00032,Welcome Points Bonus,2025-09-16,54.4
RDM016817,ACQ024701,CMP00032,Welcome Points Bonus,2025-09-04,52.76
RDM016818,ACQ024704,CMP00032,Welcome Points Bonus,2025-08-25,60.74
RDM016819,ACQ024706,CMP00032,Welcome Points Bonus,2025-07-17,130.52
RDM016820,ACQ024707,CMP00032,Welcome Points Bonus,2025-08-18,204.62
RDM016821,ACQ024708,CMP00032,Welcome Points Bonus,2025-09-02,209.99
RDM016822,ACQ024709,CMP00032,Welcome Points Bonus,2025-07-30,178.62
RDM016823,ACQ024710,CMP00032,Welcome Points Bonus,2025-07-22,64.33
RDM016824,ACQ024711,CMP00032,Welcome Points Bonus,2025-09-06,206.14
RDM016825,ACQ024712,CMP00032,Welcome Points Bonus,2025-07-26,259.84
RDM016826,ACQ024714,CMP00032,Welcome Points Bonus,2025-08-27,196.68
RDM016827,ACQ024715,CMP00032,Welcome Points Bonus,2025-08-19,289.63
RDM016828,ACQ024716,CMP00032,Welcome Points Bonus,2025-08-25,202.73
RDM016829,ACQ024719,CMP00032,Welcome Points Bonus,2025-08-08,224.81
RDM016830,ACQ024720,CMP00032,Welcome Points Bonus,2025-07-23,203.5
RDM016831,ACQ024721,CMP00032,Welcome Points Bonus,2025-08-14,160.98
RDM016832,ACQ024722,CMP00032,Welcome Points Bonus,2025-08-04,103.71
RDM016833,ACQ024723,CMP00032,Welcome Points Bonus,2025-09-04,181.01
RDM016834,ACQ024725,CMP00032,Welcome Points Bonus,2025-08-27,172.98
RDM016835,ACQ024726,CMP00032,Welcome Points Bonus,2025-09-05,277.54
RDM016836,ACQ024727,CMP00032,Welcome Points Bonus,2025-09-13,191.39
RDM016837,ACQ024728,CMP00032,Welcome Points Bonus,2025-08-06,65.06
RDM016838,ACQ024729,CMP00032,Welcome Points Bonus,2025-08-28,87.76
RDM016839,ACQ024730,CMP00032,Welcome Points Bonus,2025-08-14,102.81
RDM016840,ACQ024731,CMP00032,Welcome Points Bonus,2025-07-29,142.78
RDM016841,ACQ024732,CMP00032,Welcome Points Bonus,2025-07-12,185.57
RDM016842,ACQ024733,CMP00032,Welcome Points Bonus,2025-09-22,85.31
RDM016843,ACQ024735,CMP00032,Welcome Points Bonus,2025-08-25,296.9
RDM016844,ACQ024736,CMP00032,Welcome Points Bonus,2025-07-21,65.9
RDM016845,ACQ024737,CMP00032,Welcome Points Bonus,2025-09-12,50.23
RDM016846,ACQ024739,CMP00032,Welcome Points Bonus,2025-08-04,211.06
RDM016847,ACQ024740,CMP00032,Welcome Points Bonus,2025-08-02,109.01
RDM016848,ACQ024741,CMP00032,Welcome Points Bonus,2025-09-12,59.48
RDM016849,ACQ024742,CMP00032,Welcome Points Bonus,2025-08-02,79.23
RDM016850,ACQ024743,CMP00032,Welcome Points Bonus,2025-09-10,151.72
RDM016851,ACQ024744,CMP00032,Welcome Points Bonus,2025-08-16,245.99
RDM016852,ACQ024746,CMP00032,Welcome Points Bonus,2025-08-20,91.28
RDM016853,ACQ024747,CMP00032,Welcome Points Bonus,2025-07-27,122.96
RDM016854,ACQ024748,CMP00032,Welcome Points Bonus,2025-09-11,58.15
RDM016855,ACQ024749,CMP00032,Welcome Points Bonus,2025-07-17,227.89
RDM016856,ACQ024750,CMP00032,Welcome Points Bonus,2025-08-27,210.15
RDM016857,ACQ024751,CMP00032,Welcome Points Bonus,2025-08-19,138.52
RDM016858,ACQ024753,CMP00032,Welcome Points Bonus,2025-08-16,224.38
RDM016859,ACQ024754,CMP00032,Welcome Points Bonus,2025-09-04,145.83
RDM016860,ACQ024755,CMP00032,Welcome Points Bonus,2025-07-26,262.14
RDM016861,ACQ024758,CMP00032,Welcome Points Bonus,2025-09-24,251.85
RDM016862,ACQ024759,CMP00032,Welcome Points Bonus,2025-09-04,120.64
RDM016863,ACQ024761,CMP00032,Welcome Points Bonus,2025-09-02,160.59
RDM016864,ACQ024762,CMP00032,Welcome Points Bonus,2025-09-06,149.85
RDM016865,ACQ024763,CMP00032,Welcome Points Bonus,2025-08-08,141.46
RDM016866,ACQ024764,CMP00032,Welcome Points Bonus,2025-08-16,142.34
RDM016867,ACQ024767,CMP00032,Welcome Points Bonus,2025-09-21,124.22
RDM016868,ACQ024770,CMP00032,Welcome Points Bonus,2025-09-18,189.27
