customer_id,campaign_id,channel,card_product,activation_date,home_state,age
ACQ018264,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-11,MN,32
ACQ018265,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-07-01,MN,53
ACQ018266,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-19,NC,56
ACQ018267,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-27,VA,49
ACQ018268,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-19,MN,54
ACQ018269,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-07-01,MN,25
ACQ018270,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-30,AZ,41
ACQ018271,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-22,NJ,33
ACQ018272,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-02,TN,25
ACQ018273,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-07,NC,60
ACQ018274,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-17,CA,24
ACQ018275,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-03,GA,61
ACQ018276,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-30,NJ,57
ACQ018277,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-28,MA,65
ACQ018278,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-26,NJ,31
ACQ018279,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-22,TX,33
ACQ018280,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-06,FL,62
ACQ018281,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-07-01,NC,34
ACQ018282,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-03,PA,35
ACQ018283,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-02,MI,28
ACQ018284,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-07,MN,65
ACQ018285,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-16,NC,57
ACQ018286,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-15,VA,45
ACQ018287,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-08,MA,58
ACQ018288,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-27,NC,31
ACQ018289,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-15,VA,64
ACQ018290,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-12,CO,47
ACQ018291,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-21,TX,23
ACQ018292,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-30,AZ,54
ACQ018293,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-02,MI,25
ACQ018294,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-13,GA,37
ACQ018295,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-25,NC,63
ACQ018296,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-07-01,WA,64
ACQ018297,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-14,NY,43
ACQ018298,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-16,NJ,45
ACQ018299,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-10,PA,55
ACQ018300,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-26,TN,47
ACQ018301,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-24,PA,45
ACQ018302,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-21,MD,53
ACQ018303,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-11,MN,32
ACQ018304,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-30,CO,55
ACQ018305,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-07-01,NJ,28
ACQ018306,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-06,MD,61
ACQ018307,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-07-01,PA,58
ACQ018308,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-02,GA,31
ACQ018309,CMP00027,Affiliate/Partner,Amex Cash Magnet,2025-06-19,IL,22
ACQ018310,CMP00028,In-App,Amex Gold Card,2025-06-02,GA,29
ACQ018311,CMP00028,In-App,Amex Gold Card,2025-06-03,MA,41
ACQ018312,CMP00028,In-App,Amex Gold Card,2025-06-10,NJ,21
ACQ018313,CMP00028,In-App,Amex Gold Card,2025-06-26,NY,22
ACQ018314,CMP00028,In-App,Amex Gold Card,2025-06-18,NY,46
ACQ018315,CMP00028,In-App,Amex Gold Card,2025-06-27,FL,42
ACQ018316,CMP00028,In-App,Amex Gold Card,2025-06-25,OH,60
ACQ018317,CMP00028,In-App,Amex Gold Card,2025-06-11,MA,33
ACQ018318,CMP00028,In-App,Amex Gold Card,2025-06-13,OH,44
ACQ018319,CMP00028,In-App,Amex Gold Card,2025-06-15,CA,56
ACQ018320,CMP00028,In-App,Amex Gold Card,2025-06-21,MI,40
ACQ018321,CMP00028,In-App,Amex Gold Card,2025-06-30,TX,55
ACQ018322,CMP00028,In-App,Amex Gold Card,2025-06-04,TX,37
ACQ018323,CMP00028,In-App,Amex Gold Card,2025-06-13,MA,48
ACQ018324,CMP00028,In-App,Amex Gold Card,2025-06-18,WI,44
ACQ018325,CMP00028,In-App,Amex Gold Card,2025-06-28,OH,30
ACQ018326,CMP00028,In-App,Amex Gold Card,2025-06-11,MD,62
ACQ018327,CMP00028,In-App,Amex Gold Card,2025-06-26,WA,34
ACQ018328,CMP00028,In-App,Amex Gold Card,2025-06-13,VA,64
ACQ018329,CMP00028,In-App,Amex Gold Card,2025-06-19,OH,38
ACQ018330,CMP00028,In-App,Amex Gold Card,2025-06-09,WA,26
ACQ018331,CMP00028,In-App,Amex Gold Card,2025-06-27,TX,65
ACQ018332,CMP00028,In-App,Amex Gold Card,2025-06-06,WI,55
ACQ018333,CMP00028,In-App,Amex Gold Card,2025-06-19,TX,28
ACQ018334,CMP00028,In-App,Amex Gold Card,2025-06-18,GA,38
ACQ018335,CMP00028,In-App,Amex Gold Card,2025-06-03,NY,61
ACQ018336,CMP00028,In-App,Amex Gold Card,2025-06-07,NJ,50
ACQ018337,CMP00028,In-App,Amex Gold Card,2025-06-03,WA,32
ACQ018338,CMP00028,In-App,Amex Gold Card,2025-06-06,IL,24
ACQ018339,CMP00028,In-App,Amex Gold Card,2025-07-01,MD,33
ACQ018340,CMP00028,In-App,Amex Gold Card,2025-06-29,NJ,36
ACQ018341,CMP00028,In-App,Amex Gold Card,2025-06-18,GA,39
ACQ018342,CMP00028,In-App,Amex Gold Card,2025-06-08,AZ,56
ACQ018343,CMP00028,In-App,Amex Gold Card,2025-06-25,PA,39
ACQ018344,CMP00028,In-App,Amex Gold Card,2025-06-21,NY,36
ACQ018345,CMP00028,In-App,Amex Gold Card,2025-06-09,AZ,56
ACQ018346,CMP00028,In-App,Amex Gold Card,2025-06-25,GA,33
ACQ018347,CMP00028,In-App,Amex Gold Card,2025-06-09,TN,31
ACQ018348,CMP00028,In-App,Amex Gold Card,2025-06-08,MN,42
ACQ018349,CMP00028,In-App,Amex Gold Card,2025-06-30,GA,44
ACQ018350,CMP00028,In-App,Amex Gold Card,2025-06-27,IL,34
ACQ018351,CMP00028,In-App,Amex Gold Card,2025-06-24,NY,61
ACQ018352,CMP00028,In-App,Amex Gold Card,2025-06-02,TN,32
ACQ018353,CMP00028,In-App,Amex Gold Card,2025-06-02,MA,31
ACQ018354,CMP00028,In-App,Amex Gold Card,2025-06-03,NY,62
ACQ018355,CMP00028,In-App,Amex Gold Card,2025-06-30,MI,30
ACQ018356,CMP00028,In-App,Amex Gold Card,2025-06-26,GA,62
ACQ018357,CMP00028,In-App,Amex Gold Card,2025-06-07,WA,29
ACQ018358,CMP00028,In-App,Amex Gold Card,2025-06-16,PA,64
ACQ018359,CMP00028,In-App,Amex Gold Card,2025-06-20,AZ,31
ACQ018360,CMP00028,In-App,Amex Gold Card,2025-06-26,TN,21
ACQ018361,CMP00028,In-App,Amex Gold Card,2025-06-27,WI,48
ACQ018362,CMP00028,In-App,Amex Gold Card,2025-06-18,VA,59
ACQ018363,CMP00028,In-App,Amex Gold Card,2025-06-27,WI,27
ACQ018364,CMP00028,In-App,Amex Gold Card,2025-06-08,NY,58
ACQ018365,CMP00028,In-App,Amex Gold Card,2025-06-22,CO,28
ACQ018366,CMP00028,In-App,Amex Gold Card,2025-06-23,TN,64
ACQ018367,CMP00028,In-App,Amex Gold Card,2025-06-09,PA,22
ACQ018368,CMP00028,In-App,Amex Gold Card,2025-06-07,CO,42
ACQ018369,CMP00028,In-App,Amex Gold Card,2025-06-10,VA,34
ACQ018370,CMP00028,In-App,Amex Gold Card,2025-06-27,MI,37
ACQ018371,CMP00028,In-App,Amex Gold Card,2025-07-01,IL,60
ACQ018372,CMP00028,In-App,Amex Gold Card,2025-06-30,CO,59
ACQ018373,CMP00028,In-App,Amex Gold Card,2025-06-20,CA,57
ACQ018374,CMP00028,In-App,Amex Gold Card,2025-06-27,MA,40
ACQ018375,CMP00028,In-App,Amex Gold Card,2025-06-03,NY,22
ACQ018376,CMP00028,In-App,Amex Gold Card,2025-06-27,FL,60
ACQ018377,CMP00028,In-App,Amex Gold Card,2025-06-14,GA,56
ACQ018378,CMP00028,In-App,Amex Gold Card,2025-06-09,TX,33
ACQ018379,CMP00028,In-App,Amex Gold Card,2025-06-09,AZ,30
ACQ018380,CMP00028,In-App,Amex Gold Card,2025-06-07,GA,37
ACQ018381,CMP00028,In-App,Amex Gold Card,2025-06-05,FL,54
ACQ018382,CMP00028,In-App,Amex Gold Card,2025-06-11,MI,40
ACQ018383,CMP00028,In-App,Amex Gold Card,2025-06-02,MI,53
ACQ018384,CMP00028,In-App,Amex Gold Card,2025-06-03,OH,41
ACQ018385,CMP00028,In-App,Amex Gold Card,2025-06-08,NY,44
ACQ018386,CMP00028,In-App,Amex Gold Card,2025-06-14,IL,38
ACQ018387,CMP00028,In-App,Amex Gold Card,2025-06-09,PA,55
ACQ018388,CMP00028,In-App,Amex Gold Card,2025-06-15,GA,60
ACQ018389,CMP00028,In-App,Amex Gold Card,2025-06-04,FL,53
ACQ018390,CMP00028,In-App,Amex Gold Card,2025-06-05,NC,31
ACQ018391,CMP00028,In-App,Amex Gold Card,2025-07-01,NJ,42
ACQ018392,CMP00028,In-App,Amex Gold Card,2025-06-22,MD,29
ACQ018393,CMP00028,In-App,Amex Gold Card,2025-06-05,AZ,27
ACQ018394,CMP00028,In-App,Amex Gold Card,2025-07-01,TN,50
ACQ018395,CMP00028,In-App,Amex Gold Card,2025-06-14,WA,26
ACQ018396,CMP00028,In-App,Amex Gold Card,2025-06-16,CA,23
ACQ018397,CMP00028,In-App,Amex Gold Card,2025-06-10,MN,33
ACQ018398,CMP00028,In-App,Amex Gold Card,2025-06-17,NY,63
ACQ018399,CMP00028,In-App,Amex Gold Card,2025-06-27,CA,59
ACQ018400,CMP00028,In-App,Amex Gold Card,2025-06-29,GA,36
ACQ018401,CMP00028,In-App,Amex Gold Card,2025-06-24,IL,47
ACQ018402,CMP00028,In-App,Amex Gold Card,2025-06-16,GA,39
ACQ018403,CMP00028,In-App,Amex Gold Card,2025-06-13,TN,37
ACQ018404,CMP00028,In-App,Amex Gold Card,2025-06-10,TN,27
ACQ018405,CMP00028,In-App,Amex Gold Card,2025-06-22,NC,22
ACQ018406,CMP00028,In-App,Amex Gold Card,2025-06-13,GA,21
ACQ018407,CMP00028,In-App,Amex Gold Card,2025-06-04,TN,29
ACQ018408,CMP00028,In-App,Amex Gold Card,2025-06-21,AZ,60
ACQ018409,CMP00028,In-App,Amex Gold Card,2025-07-01,CO,51
ACQ018410,CMP00028,In-App,Amex Gold Card,2025-06-27,OH,23
ACQ018411,CMP00028,In-App,Amex Gold Card,2025-06-10,MA,28
ACQ018412,CMP00028,In-App,Amex Gold Card,2025-06-10,NC,60
ACQ018413,CMP00028,In-App,Amex Gold Card,2025-06-30,VA,51
ACQ018414,CMP00028,In-App,Amex Gold Card,2025-06-19,CA,38
ACQ018415,CMP00028,In-App,Amex Gold Card,2025-06-26,CA,46
ACQ018416,CMP00028,In-App,Amex Gold Card,2025-06-18,MI,61
ACQ018417,CMP00028,In-App,Amex Gold Card,2025-06-28,TX,26
ACQ018418,CMP00028,In-App,Amex Gold Card,2025-06-23,WA,41
ACQ018419,CMP00028,In-App,Amex Gold Card,2025-06-06,AZ,43
ACQ018420,CMP00028,In-App,Amex Gold Card,2025-06-25,NY,65
ACQ018421,CMP00028,In-App,Amex Gold Card,2025-06-18,TX,28
ACQ018422,CMP00028,In-App,Amex Gold Card,2025-06-02,CO,38
ACQ018423,CMP00028,In-App,Amex Gold Card,2025-06-07,OH,64
ACQ018424,CMP00028,In-App,Amex Gold Card,2025-06-14,NJ,63
ACQ018425,CMP00028,In-App,Amex Gold Card,2025-06-18,CO,46
ACQ018426,CMP00028,In-App,Amex Gold Card,2025-06-12,CA,64
ACQ018427,CMP00028,In-App,Amex Gold Card,2025-06-29,AZ,48
ACQ018428,CMP00028,In-App,Amex Gold Card,2025-06-04,PA,65
ACQ018429,CMP00028,In-App,Amex Gold Card,2025-06-20,OH,33
ACQ018430,CMP00028,In-App,Amex Gold Card,2025-06-25,PA,41
ACQ018431,CMP00028,In-App,Amex Gold Card,2025-06-26,IL,42
ACQ018432,CMP00028,In-App,Amex Gold Card,2025-06-05,TN,53
ACQ018433,CMP00028,In-App,Amex Gold Card,2025-07-01,AZ,43
ACQ018434,CMP00028,In-App,Amex Gold Card,2025-06-21,PA,44
ACQ018435,CMP00028,In-App,Amex Gold Card,2025-06-12,PA,21
ACQ018436,CMP00028,In-App,Amex Gold Card,2025-06-30,NJ,48
ACQ018437,CMP00028,In-App,Amex Gold Card,2025-06-20,CA,29
ACQ018438,CMP00028,In-App,Amex Gold Card,2025-06-16,NC,55
ACQ018439,CMP00028,In-App,Amex Gold Card,2025-06-26,NC,45
ACQ018440,CMP00028,In-App,Amex Gold Card,2025-06-19,NC,40
ACQ018441,CMP00028,In-App,Amex Gold Card,2025-06-25,OH,33
ACQ018442,CMP00028,In-App,Amex Gold Card,2025-06-11,MN,24
ACQ018443,CMP00028,In-App,Amex Gold Card,2025-06-08,FL,50
ACQ018444,CMP00028,In-App,Amex Gold Card,2025-06-02,PA,29
ACQ018445,CMP00028,In-App,Amex Gold Card,2025-06-09,CO,57
ACQ018446,CMP00028,In-App,Amex Gold Card,2025-06-16,CA,27
ACQ018447,CMP00028,In-App,Amex Gold Card,2025-06-18,MI,38
ACQ018448,CMP00028,In-App,Amex Gold Card,2025-06-05,MI,36
ACQ018449,CMP00028,In-App,Amex Gold Card,2025-06-06,VA,23
ACQ018450,CMP00028,In-App,Amex Gold Card,2025-06-22,AZ,52
ACQ018451,CMP00028,In-App,Amex Gold Card,2025-06-13,TX,21
ACQ018452,CMP00028,In-App,Amex Gold Card,2025-06-02,TN,22
ACQ018453,CMP00028,In-App,Amex Gold Card,2025-06-24,MI,61
ACQ018454,CMP00028,In-App,Amex Gold Card,2025-06-17,FL,63
ACQ018455,CMP00028,In-App,Amex Gold Card,2025-06-05,AZ,30
ACQ018456,CMP00028,In-App,Amex Gold Card,2025-06-29,MI,21
ACQ018457,CMP00028,In-App,Amex Gold Card,2025-06-06,NJ,22
ACQ018458,CMP00028,In-App,Amex Gold Card,2025-06-22,FL,53
ACQ018459,CMP00028,In-App,Amex Gold Card,2025-06-23,PA,65
ACQ018460,CMP00028,In-App,Amex Gold Card,2025-06-17,MN,53
ACQ018461,CMP00028,In-App,Amex Gold Card,2025-06-03,CA,50
ACQ018462,CMP00028,In-App,Amex Gold Card,2025-06-17,MI,50
ACQ018463,CMP00028,In-App,Amex Gold Card,2025-06-26,MI,45
ACQ018464,CMP00028,In-App,Amex Gold Card,2025-06-10,FL,63
ACQ018465,CMP00028,In-App,Amex Gold Card,2025-06-13,PA,40
ACQ018466,CMP00028,In-App,Amex Gold Card,2025-06-12,WA,65
ACQ018467,CMP00028,In-App,Amex Gold Card,2025-06-04,MA,40
ACQ018468,CMP00028,In-App,Amex Gold Card,2025-06-11,MD,28
ACQ018469,CMP00028,In-App,Amex Gold Card,2025-06-08,CA,25
ACQ018470,CMP00028,In-App,Amex Gold Card,2025-06-09,MD,26
ACQ018471,CMP00028,In-App,Amex Gold Card,2025-06-02,MA,46
ACQ018472,CMP00028,In-App,Amex Gold Card,2025-06-12,TX,38
ACQ018473,CMP00028,In-App,Amex Gold Card,2025-06-06,PA,59
ACQ018474,CMP00028,In-App,Amex Gold Card,2025-06-06,NC,25
ACQ018475,CMP00028,In-App,Amex Gold Card,2025-06-27,WI,43
ACQ018476,CMP00028,In-App,Amex Gold Card,2025-06-14,OH,29
ACQ018477,CMP00028,In-App,Amex Gold Card,2025-06-14,CO,47
ACQ018478,CMP00028,In-App,Amex Gold Card,2025-07-01,GA,21
ACQ018479,CMP00028,In-App,Amex Gold Card,2025-06-16,WA,37
ACQ018480,CMP00028,In-App,Amex Gold Card,2025-06-17,TN,30
ACQ018481,CMP00028,In-App,Amex Gold Card,2025-06-21,WI,24
ACQ018482,CMP00028,In-App,Amex Gold Card,2025-06-27,WI,32
ACQ018483,CMP00028,In-App,Amex Gold Card,2025-06-11,WA,41
ACQ018484,CMP00028,In-App,Amex Gold Card,2025-06-10,CO,35
ACQ018485,CMP00028,In-App,Amex Gold Card,2025-06-19,GA,23
ACQ018486,CMP00028,In-App,Amex Gold Card,2025-06-29,MI,25
ACQ018487,CMP00028,In-App,Amex Gold Card,2025-06-16,VA,37
ACQ018488,CMP00028,In-App,Amex Gold Card,2025-06-28,GA,48
ACQ018489,CMP00028,In-App,Amex Gold Card,2025-06-07,GA,34
ACQ018490,CMP00028,In-App,Amex Gold Card,2025-07-01,TN,34
ACQ018491,CMP00028,In-App,Amex Gold Card,2025-06-13,NJ,30
ACQ018492,CMP00028,In-App,Amex Gold Card,2025-06-21,FL,46
ACQ018493,CMP00028,In-App,Amex Gold Card,2025-06-07,WI,55
ACQ018494,CMP00028,In-App,Amex Gold Card,2025-06-13,TN,60
ACQ018495,CMP00028,In-App,Amex Gold Card,2025-06-20,MD,65
ACQ018496,CMP00028,In-App,Amex Gold Card,2025-06-27,IL,34
ACQ018497,CMP00028,In-App,Amex Gold Card,2025-06-04,NC,42
ACQ018498,CMP00028,In-App,Amex Gold Card,2025-06-21,IL,53
ACQ018499,CMP00028,In-App,Amex Gold Card,2025-06-23,MI,38
ACQ018500,CMP00028,In-App,Amex Gold Card,2025-06-16,WA,51
ACQ018501,CMP00028,In-App,Amex Gold Card,2025-06-26,FL,50
ACQ018502,CMP00028,In-App,Amex Gold Card,2025-06-14,NJ,42
ACQ018503,CMP00028,In-App,Amex Gold Card,2025-06-05,PA,25
ACQ018504,CMP00028,In-App,Amex Gold Card,2025-06-02,NJ,55
ACQ018505,CMP00028,In-App,Amex Gold Card,2025-06-18,WI,47
ACQ018506,CMP00028,In-App,Amex Gold Card,2025-06-26,TN,59
ACQ018507,CMP00028,In-App,Amex Gold Card,2025-06-25,MN,64
ACQ018508,CMP00028,In-App,Amex Gold Card,2025-06-21,VA,34
ACQ018509,CMP00028,In-App,Amex Gold Card,2025-06-15,MA,61
ACQ018510,CMP00028,In-App,Amex Gold Card,2025-06-24,NY,61
ACQ018511,CMP00028,In-App,Amex Gold Card,2025-06-13,MD,24
ACQ018512,CMP00028,In-App,Amex Gold Card,2025-06-19,TN,30
ACQ018513,CMP00028,In-App,Amex Gold Card,2025-06-06,MD,63
ACQ018514,CMP00028,In-App,Amex Gold Card,2025-06-29,NC,24
ACQ018515,CMP00028,In-App,Amex Gold Card,2025-06-15,TN,43
ACQ018516,CMP00028,In-App,Amex Gold Card,2025-06-30,MA,26
ACQ018517,CMP00028,In-App,Amex Gold Card,2025-06-03,PA,22
ACQ018518,CMP00028,In-App,Amex Gold Card,2025-06-30,MI,26
ACQ018519,CMP00028,In-App,Amex Gold Card,2025-06-12,MD,52
ACQ018520,CMP00028,In-App,Amex Gold Card,2025-06-03,AZ,39
ACQ018521,CMP00028,In-App,Amex Gold Card,2025-06-29,WI,25
ACQ018522,CMP00028,In-App,Amex Gold Card,2025-06-19,MI,32
ACQ018523,CMP00028,In-App,Amex Gold Card,2025-06-08,AZ,40
ACQ018524,CMP00028,In-App,Amex Gold Card,2025-06-02,CO,28
ACQ018525,CMP00028,In-App,Amex Gold Card,2025-06-13,WA,26
ACQ018526,CMP00028,In-App,Amex Gold Card,2025-06-24,NC,53
ACQ018527,CMP00028,In-App,Amex Gold Card,2025-06-30,WA,26
ACQ018528,CMP00028,In-App,Amex Gold Card,2025-06-06,OH,44
ACQ018529,CMP00028,In-App,Amex Gold Card,2025-06-21,MD,32
ACQ018530,CMP00028,In-App,Amex Gold Card,2025-06-12,TN,53
ACQ018531,CMP00028,In-App,Amex Gold Card,2025-07-01,CO,45
ACQ018532,CMP00028,In-App,Amex Gold Card,2025-06-15,WI,37
ACQ018533,CMP00028,In-App,Amex Gold Card,2025-06-23,NC,35
ACQ018534,CMP00028,In-App,Amex Gold Card,2025-06-07,CO,47
ACQ018535,CMP00028,In-App,Amex Gold Card,2025-06-10,MA,27
ACQ018536,CMP00028,In-App,Amex Gold Card,2025-06-09,MN,35
ACQ018537,CMP00028,In-App,Amex Gold Card,2025-06-25,VA,63
ACQ018538,CMP00028,In-App,Amex Gold Card,2025-07-01,PA,43
ACQ018539,CMP00028,In-App,Amex Gold Card,2025-06-24,OH,57
ACQ018540,CMP00028,In-App,Amex Gold Card,2025-06-24,MD,36
ACQ018541,CMP00028,In-App,Amex Gold Card,2025-06-06,MN,30
ACQ018542,CMP00028,In-App,Amex Gold Card,2025-06-17,MN,56
ACQ018543,CMP00028,In-App,Amex Gold Card,2025-06-26,MI,43
ACQ018544,CMP00028,In-App,Amex Gold Card,2025-07-01,IL,65
ACQ018545,CMP00028,In-App,Amex Gold Card,2025-06-27,GA,65
ACQ018546,CMP00028,In-App,Amex Gold Card,2025-06-11,CO,44
ACQ018547,CMP00028,In-App,Amex Gold Card,2025-06-08,FL,65
ACQ018548,CMP00028,In-App,Amex Gold Card,2025-06-27,PA,65
ACQ018549,CMP00028,In-App,Amex Gold Card,2025-06-26,WI,24
ACQ018550,CMP00028,In-App,Amex Gold Card,2025-07-01,IL,39
ACQ018551,CMP00028,In-App,Amex Gold Card,2025-06-02,FL,62
ACQ018552,CMP00028,In-App,Amex Gold Card,2025-06-28,TN,29
ACQ018553,CMP00028,In-App,Amex Gold Card,2025-06-24,TX,55
ACQ018554,CMP00028,In-App,Amex Gold Card,2025-06-03,WA,25
ACQ018555,CMP00028,In-App,Amex Gold Card,2025-06-13,GA,36
ACQ018556,CMP00028,In-App,Amex Gold Card,2025-06-22,WA,45
ACQ018557,CMP00028,In-App,Amex Gold Card,2025-06-17,VA,65
ACQ018558,CMP00028,In-App,Amex Gold Card,2025-06-08,AZ,30
ACQ018559,CMP00028,In-App,Amex Gold Card,2025-06-28,WA,44
ACQ018560,CMP00028,In-App,Amex Gold Card,2025-06-13,PA,47
ACQ018561,CMP00028,In-App,Amex Gold Card,2025-06-12,MA,24
ACQ018562,CMP00028,In-App,Amex Gold Card,2025-06-25,MN,59
ACQ018563,CMP00028,In-App,Amex Gold Card,2025-06-12,TX,48
ACQ018564,CMP00028,In-App,Amex Gold Card,2025-06-25,MD,30
ACQ018565,CMP00028,In-App,Amex Gold Card,2025-06-23,MI,63
ACQ018566,CMP00028,In-App,Amex Gold Card,2025-06-13,CO,53
ACQ018567,CMP00028,In-App,Amex Gold Card,2025-06-20,NY,36
ACQ018568,CMP00028,In-App,Amex Gold Card,2025-06-03,MD,21
ACQ018569,CMP00028,In-App,Amex Gold Card,2025-06-28,WA,43
ACQ018570,CMP00028,In-App,Amex Gold Card,2025-06-08,NJ,46
ACQ018571,CMP00028,In-App,Amex Gold Card,2025-06-06,WA,42
ACQ018572,CMP00028,In-App,Amex Gold Card,2025-06-22,WI,65
ACQ018573,CMP00028,In-App,Amex Gold Card,2025-06-13,CO,49
ACQ018574,CMP00028,In-App,Amex Gold Card,2025-06-26,MI,62
ACQ018575,CMP00028,In-App,Amex Gold Card,2025-06-02,FL,22
ACQ018576,CMP00028,In-App,Amex Gold Card,2025-06-11,WA,51
ACQ018577,CMP00028,In-App,Amex Gold Card,2025-06-12,VA,36
ACQ018578,CMP00028,In-App,Amex Gold Card,2025-06-14,WI,52
ACQ018579,CMP00028,In-App,Amex Gold Card,2025-06-28,VA,29
ACQ018580,CMP00028,In-App,Amex Gold Card,2025-06-08,NY,33
ACQ018581,CMP00028,In-App,Amex Gold Card,2025-06-25,VA,37
ACQ018582,CMP00028,In-App,Amex Gold Card,2025-06-17,TX,26
ACQ018583,CMP00028,In-App,Amex Gold Card,2025-06-13,TX,33
ACQ018584,CMP00028,In-App,Amex Gold Card,2025-06-11,PA,51
ACQ018585,CMP00028,In-App,Amex Gold Card,2025-06-08,WI,55
ACQ018586,CMP00028,In-App,Amex Gold Card,2025-06-20,TX,30
ACQ018587,CMP00028,In-App,Amex Gold Card,2025-06-17,GA,48
ACQ018588,CMP00028,In-App,Amex Gold Card,2025-06-17,NC,36
ACQ018589,CMP00028,In-App,Amex Gold Card,2025-07-01,MI,54
ACQ018590,CMP00028,In-App,Amex Gold Card,2025-06-19,MN,35
ACQ018591,CMP00028,In-App,Amex Gold Card,2025-06-22,WA,36
ACQ018592,CMP00028,In-App,Amex Gold Card,2025-06-14,MI,56
ACQ018593,CMP00028,In-App,Amex Gold Card,2025-06-16,GA,50
ACQ018594,CMP00028,In-App,Amex Gold Card,2025-06-22,MA,36
ACQ018595,CMP00028,In-App,Amex Gold Card,2025-06-17,WI,41
ACQ018596,CMP00028,In-App,Amex Gold Card,2025-06-27,TN,44
ACQ018597,CMP00028,In-App,Amex Gold Card,2025-06-20,CA,26
ACQ018598,CMP00028,In-App,Amex Gold Card,2025-06-19,VA,60
ACQ018599,CMP00028,In-App,Amex Gold Card,2025-06-21,CA,30
ACQ018600,CMP00028,In-App,Amex Gold Card,2025-06-05,TN,24
ACQ018601,CMP00028,In-App,Amex Gold Card,2025-06-05,WA,43
ACQ018602,CMP00028,In-App,Amex Gold Card,2025-06-09,WA,61
ACQ018603,CMP00028,In-App,Amex Gold Card,2025-06-19,NC,47
ACQ018604,CMP00028,In-App,Amex Gold Card,2025-06-12,PA,34
ACQ018605,CMP00028,In-App,Amex Gold Card,2025-06-29,TX,61
ACQ018606,CMP00028,In-App,Amex Gold Card,2025-06-27,NY,46
ACQ018607,CMP00028,In-App,Amex Gold Card,2025-06-23,CA,60
ACQ018608,CMP00028,In-App,Amex Gold Card,2025-06-02,TN,30
ACQ018609,CMP00028,In-App,Amex Gold Card,2025-06-14,MN,27
ACQ018610,CMP00028,In-App,Amex Gold Card,2025-06-16,TN,61
ACQ018611,CMP00028,In-App,Amex Gold Card,2025-06-04,WA,25
ACQ018612,CMP00028,In-App,Amex Gold Card,2025-06-14,TX,50
ACQ018613,CMP00028,In-App,Amex Gold Card,2025-06-27,VA,65
ACQ018614,CMP00028,In-App,Amex Gold Card,2025-06-25,OH,40
ACQ018615,CMP00028,In-App,Amex Gold Card,2025-06-04,IL,45
ACQ018616,CMP00028,In-App,Amex Gold Card,2025-06-12,TN,65
ACQ018617,CMP00028,In-App,Amex Gold Card,2025-07-01,MN,23
ACQ018618,CMP00028,In-App,Amex Gold Card,2025-06-27,NJ,58
ACQ018619,CMP00028,In-App,Amex Gold Card,2025-06-27,MI,56
ACQ018620,CMP00028,In-App,Amex Gold Card,2025-06-05,CO,65
